kiln_temperature,mill_vibration,motor_current,feed_rate,gas_pressure,negative_mill_vibration,negative_gas_pressure_reading,anomaly
1396.01,2.44,107.56,262.71,6.52,0,0,0
1419.32,2.78,104.74,210.91,6.24,0,0,0
1459.81,2.3,104.5,275.25,4.84,0,0,0
1477.29,2.85,119.49,207.54,2.61,0,0,0
1341.42,2.51,135.45,316.77,6.2,0,0,0
1449.59,2.27,110.65,217.3,4.4,0,0,0
1457.9,2.82,141.32,204.22,2.5,0,0,0
1436.12,2.49,114.04,294.79,4.4,0,0,0
1514.56,2.77,132.16,256.85,6.54,0,0,0
1471.09,2.44,121.49,270.63,6.17,0,0,0
1515.51,3.37,106.12,294.93,5.07,0,0,0
1439.2,4.01,108.16,195.24,4.77,0,0,0
1956.24,8.58,131.37,299.28,6.95,0,0,1
1531.75,2.92,126.11,277.81,6.07,0,0,0
1515.58,2.18,124.85,267.95,6.28,0,0,0
1823.62,9.54,103.0,269.13,4.48,0,0,0
1437.32,1.25,126.58,294.91,6.3,0,0,0
1432.74,2.92,115.22,225.13,5.02,0,0,0
1474.46,1.76,136.56,224.01,6.21,0,0,0
1484.32,3.6,124.9,240.93,4.41,0,0,0
1408.06,3.17,131.14,257.38,7.3,0,0,0
1453.39,2.39,92.78,244.01,4.82,0,0,0
1349.0,2.99,144.44,287.24,4.54,0,0,0
1522.1,4.03,126.38,253.14,3.93,0,0,0
1424.38,2.43,108.52,281.92,4.5,0,0,0
1452.79,2.77,164.57,279.24,5.4,0,0,0
1434.52,2.9,105.81,187.71,5.05,0,0,0
1507.3,2.96,141.2,233.77,5.26,0,0,0
1308.12,2.25,122.35,175.21,4.66,0,0,0
1449.17,3.18,116.85,289.05,4.34,0,0,0
1444.71,2.51,112.05,239.19,4.2,0,0,0
1427.32,2.65,97.75,209.59,6.07,0,0,0
1536.31,2.05,127.69,259.82,3.5,0,0,0
1405.63,3.35,132.82,270.23,4.03,0,0,0
1488.59,1.8,126.31,267.72,6.11,0,0,0
1467.81,1.32,134.56,210.83,3.44,0,0,0
1513.08,0.83,132.18,215.85,3.79,0,0,0
1416.64,3.15,119.47,307.28,6.52,0,0,0
1413.35,2.11,98.37,280.94,5.86,0,0,0
1504.8,2.02,105.12,247.99,4.01,0,0,0
1471.27,2.52,103.17,227.96,6.04,0,0,0
1372.75,1.53,122.19,267.02,5.33,0,0,0
1423.03,2.8,128.14,168.28,5.44,0,0,0
1469.32,4.32,109.96,295.53,4.99,0,0,0
1491.89,3.08,106.86,334.53,5.52,0,0,0
1416.04,2.82,135.05,177.8,4.14,0,0,0
1304.29,3.22,113.53,170.27,2.96,0,0,0
1476.16,4.48,122.0,256.29,2.84,0,0,0
1388.98,2.19,131.58,255.2,6.34,0,0,0
1349.13,2.19,124.86,251.95,5.56,0,0,0
1308.38,2.06,132.31,255.3,4.62,0,0,0
1490.7,1.32,128.18,240.04,6.31,0,0,0
1456.43,2.62,117.94,290.33,5.82,0,0,0
1438.72,2.53,129.55,198.13,4.05,0,0,0
1519.45,2.75,118.13,262.8,5.63,0,0,0
1481.87,1.67,119.95,232.04,4.27,0,0,0
1530.82,0.98,94.92,311.62,4.1,0,0,0
1380.36,0.93,122.28,231.44,5.29,0,0,0
1448.27,2.75,131.52,276.25,7.27,0,0,0
1369.16,2.79,114.37,198.97,4.74,0,0,0
1438.53,3.89,135.79,242.44,5.54,0,0,0
1437.57,3.44,144.97,244.32,4.85,0,0,0
1481.33,1.44,106.93,190.71,4.65,0,0,0
1452.28,1.62,118.98,252.09,5.05,0,0,0
1481.17,2.91,115.59,220.57,4.52,0,0,0
1485.17,2.53,118.61,230.62,4.55,0,0,0
1557.75,3.28,144.9,244.84,3.67,0,0,0
1434.24,3.6,119.41,220.29,5.57,0,0,0
1402.95,2.81,140.92,281.52,4.85,0,0,0
1462.3,2.55,114.45,222.61,4.85,0,0,0
1409.89,1.69,116.29,209.39,5.49,0,0,0
1524.1,1.72,127.66,219.93,3.45,0,0,0
1876.48,9.55,114.97,209.57,4.92,0,0,0
1421.72,1.52,120.76,220.48,5.49,0,0,0
1426.43,2.2,112.66,282.27,4.53,0,0,0
1485.92,1.58,105.92,334.67,6.79,0,0,0
1442.11,1.71,111.43,257.36,3.77,0,0,0
1417.92,2.35,123.98,211.82,4.54,0,0,0
1533.27,2.27,162.63,243.8,5.04,0,0,0
1407.19,2.98,114.46,197.93,6.86,0,0,0
1451.78,3.5,112.78,253.08,3.57,0,0,0
1482.62,2.31,92.26,246.12,5.77,0,0,0
1368.43,1.53,123.92,275.28,4.51,0,0,0
1474.01,2.23,140.31,167.15,4.72,0,0,0
1397.24,3.26,133.95,261.14,5.14,0,0,0
1491.14,1.71,124.0,202.12,2.9,0,0,0
1401.87,1.65,107.61,306.23,4.34,0,0,0
1484.64,1.35,107.45,325.5,4.82,0,0,0
1505.29,3.62,123.35,252.4,3.82,0,0,0
1493.07,0.68,144.79,251.71,3.74,0,0,0
1462.57,1.63,119.87,299.9,2.42,0,0,0
1438.43,1.61,116.7,265.31,7.2,0,0,0
1421.18,2.19,126.07,219.44,3.95,0,0,0
1523.55,1.99,106.16,237.67,4.24,0,0,0
1415.03,2.61,106.47,209.65,5.66,0,0,0
1398.15,2.07,136.95,354.62,4.44,0,0,0
1483.27,1.7,117.96,276.52,4.63,0,0,0
1410.19,2.12,115.3,212.21,5.9,0,0,0
1402.5,1.52,86.96,244.25,4.59,0,0,0
1800.65,10.51,86.94,215.65,5.49,0,0,1
1425.85,3.58,137.29,230.34,5.45,0,0,0
1445.86,1.03,133.87,262.43,4.06,0,0,0
1462.15,2.87,91.43,169.32,3.66,0,0,0
1497.57,2.58,150.93,252.46,4.92,0,0,0
1476.34,2.57,124.6,217.91,5.09,0,0,0
1440.46,2.09,111.26,234.41,2.96,0,0,0
1440.09,1.93,122.75,280.73,4.4,0,0,0
1475.51,3.25,99.46,308.55,4.59,0,0,0
1513.63,3.27,118.96,316.71,5.39,0,0,0
1456.32,2.59,128.81,216.33,5.93,0,0,0
1426.54,1.23,96.25,251.22,4.7,0,0,0
1400.36,2.55,129.62,292.78,4.15,0,0,0
1377.74,2.17,134.6,302.71,4.33,0,0,0
1483.31,2.45,103.34,236.87,5.22,0,0,0
1478.9,2.6,128.11,213.37,6.51,0,0,0
1478.87,2.41,100.81,274.81,4.79,0,0,0
1443.57,3.29,112.9,242.44,3.71,0,0,0
1520.35,1.97,104.44,158.99,5.57,0,0,0
1425.79,3.28,133.8,269.09,4.08,0,0,0
1497.76,2.22,123.51,299.67,4.02,0,0,0
1448.06,3.14,127.59,210.98,4.54,0,0,0
1419.58,3.22,132.18,238.33,2.06,0,0,0
1479.63,2.83,116.33,271.8,5.0,0,0,0
1470.48,2.03,107.95,285.28,5.15,0,0,0
1467.85,1.05,130.75,289.97,5.19,0,0,0
1454.06,2.88,127.16,237.72,5.2,0,0,0
1448.11,2.16,96.71,197.18,7.34,0,0,0
1569.42,2.58,122.22,210.93,5.07,0,0,0
1509.21,3.28,92.14,278.02,4.76,0,0,0
1486.14,1.94,110.52,183.15,3.73,0,0,0
1455.59,2.61,125.6,270.44,4.85,0,0,0
1500.36,1.2,127.6,229.34,5.1,0,0,0
1475.9,2.79,147.96,229.48,5.14,0,0,0
1451.31,2.01,130.3,262.47,5.39,0,0,0
1434.82,0.67,98.25,298.01,3.62,0,0,0
1445.95,2.84,116.63,250.3,3.88,0,0,0
1291.48,4.6,127.19,208.83,4.92,0,0,0
1460.53,2.47,100.09,212.71,3.82,0,0,0
1425.58,1.65,129.36,237.86,6.79,0,0,0
1529.63,3.01,151.94,281.61,4.81,0,0,0
1450.97,2.2,124.11,271.82,2.04,0,0,0
1390.55,2.86,127.44,313.25,4.41,0,0,0
1447.51,1.71,135.37,296.61,2.91,0,0,0
1473.67,2.76,114.36,265.01,4.3,0,0,0
1464.55,2.04,120.4,273.32,4.38,0,0,0
1497.89,1.95,104.37,257.58,6.06,0,0,0
1451.7,2.13,94.83,256.8,3.97,0,0,0
1381.75,2.85,107.69,239.55,4.26,0,0,0
1485.07,2.05,132.11,203.13,3.03,0,0,0
1928.89,10.96,141.25,285.04,5.17,0,0,1
1927.38,12.34,102.32,312.61,4.44,0,0,1
1450.08,3.04,77.62,203.42,6.07,0,0,0
1922.09,5.5,84.49,270.63,6.91,0,0,1
1530.22,3.16,142.17,260.84,5.26,0,0,0
1435.75,2.5,96.8,262.57,4.57,0,0,0
1456.93,2.85,77.09,207.06,6.5,0,0,0
1824.01,7.06,93.89,251.73,5.92,0,0,0
1406.59,2.17,125.0,247.75,5.78,0,0,0
1454.89,2.7,123.86,299.65,4.04,0,0,0
1505.2,4.01,145.49,202.33,6.04,0,0,0
1437.19,2.74,112.05,335.65,3.68,0,0,0
1438.2,2.33,119.36,196.29,5.71,0,0,0
1429.66,1.95,112.08,243.35,4.8,0,0,0
1423.26,2.22,109.74,386.59,4.88,0,0,0
1464.75,3.74,123.43,210.31,5.06,0,0,0
1375.14,2.1,116.1,226.01,4.13,0,0,0
1514.05,2.17,111.53,200.82,4.14,0,0,0
1416.73,1.59,96.23,254.34,4.09,0,0,0
1486.1,3.09,98.62,278.44,4.99,0,0,0
1386.5,2.96,143.23,221.49,2.82,0,0,0
1483.44,3.58,134.98,242.27,5.77,0,0,0
1483.6,3.1,117.32,243.62,4.89,0,0,0
1469.21,2.4,128.93,230.24,4.33,0,0,0
1400.28,3.7,113.18,246.45,4.35,0,0,0
1462.48,3.55,117.06,268.57,5.39,0,0,0
1390.85,2.61,154.1,230.18,6.45,0,0,0
1878.47,8.92,86.23,292.29,4.61,0,0,1
1501.47,1.19,143.47,300.14,6.21,0,0,0
1489.84,2.73,115.52,281.05,5.61,0,0,0
1450.76,2.58,120.97,208.43,4.75,0,0,0
1401.26,2.45,131.98,228.42,6.09,0,0,0
1482.28,2.87,124.35,229.81,4.33,0,0,0
1450.97,1.76,99.57,283.42,5.17,0,0,0
1333.98,4.35,144.54,257.56,4.8,0,0,0
1489.13,3.1,126.61,274.45,3.47,0,0,0
1448.79,3.07,91.38,258.68,5.28,0,0,0
1510.12,3.07,126.18,255.67,5.48,0,0,0
1395.24,3.29,121.48,255.44,2.94,0,0,0
1291.16,2.6,114.53,222.23,4.47,0,0,0
1913.22,6.46,83.85,234.16,5.14,0,0,0
1464.58,1.26,148.4,254.19,4.57,0,0,0
1365.47,3.35,107.36,243.85,5.23,0,0,0
1401.08,2.96,124.66,227.98,5.83,0,0,0
1434.72,1.46,108.37,206.75,4.14,0,0,0
1486.55,1.05,122.79,276.38,6.69,0,0,0
1417.47,2.26,117.31,250.69,4.66,0,0,0
1345.48,3.43,100.87,227.8,5.03,0,0,0
1441.49,1.32,115.22,331.02,2.84,0,0,0
1436.72,2.57,109.87,220.84,4.94,0,0,0
1430.01,1.29,121.18,234.48,2.82,0,0,0
1444.27,1.34,159.02,257.08,4.59,0,0,0
1442.49,3.95,115.29,274.69,5.17,0,0,0
1386.8,1.86,127.05,229.99,5.26,0,0,0
1474.31,1.38,153.56,280.59,4.63,0,0,0
1352.53,2.06,93.26,210.94,6.48,0,0,0
1347.48,2.08,104.16,260.95,6.34,0,0,0
1486.96,2.3,108.41,224.81,5.55,0,0,0
1475.35,1.97,154.51,301.03,6.47,0,0,0
1447.13,2.05,128.64,268.88,6.52,0,0,0
1380.23,2.82,112.62,249.56,5.57,0,0,0
1414.6,2.47,111.87,211.18,5.77,0,0,0
1436.86,1.7,131.85,244.52,4.99,0,0,0
1370.21,2.96,131.4,247.68,6.05,0,0,0
1413.05,4.27,116.81,216.26,4.58,0,0,0
1482.62,2.83,128.72,203.45,4.56,0,0,0
1521.37,3.44,96.26,323.86,3.6,0,0,0
1429.03,2.06,136.7,271.37,3.89,0,0,0
1487.82,2.56,148.14,262.79,3.63,0,0,0
1354.3,1.61,127.47,211.98,6.33,0,0,0
1482.97,0.59,124.3,254.96,5.23,0,0,0
1409.8,1.92,135.1,205.41,6.39,0,0,0
1465.37,2.15,118.03,307.07,3.53,0,0,0
1437.61,1.58,136.36,160.88,4.55,0,0,0
1516.02,2.32,119.42,214.43,4.8,0,0,0
1406.28,1.51,124.89,231.91,4.74,0,0,0
1481.38,4.01,126.72,237.47,5.66,0,0,0
1436.02,1.48,105.89,193.81,5.65,0,0,0
1442.08,1.81,117.38,252.75,2.73,0,0,0
1440.81,1.99,108.42,197.03,7.36,0,0,0
1407.72,3.24,119.41,295.76,3.2,0,0,0
1449.3,3.06,130.81,201.71,4.02,0,0,0
1446.87,2.53,146.51,261.24,4.82,0,0,0
1462.06,1.98,116.34,260.94,5.57,0,0,0
1454.23,0.33,113.44,185.49,4.63,0,0,0
1489.9,1.8,130.73,223.11,4.18,0,0,0
1496.18,2.53,110.06,300.86,6.68,0,0,0
1397.47,2.17,123.13,253.05,4.32,0,0,0
1493.44,3.38,102.19,311.79,6.18,0,0,0
1390.68,2.88,90.79,166.18,5.57,0,0,0
1479.39,1.95,120.74,269.46,4.8,0,0,0
1480.99,3.04,128.2,306.11,3.53,0,0,0
1454.65,2.72,136.68,263.98,5.98,0,0,0
1426.58,3.29,125.73,252.63,5.22,0,0,0
1412.06,2.96,90.59,255.58,3.85,0,0,0
1517.54,2.03,114.66,179.39,4.66,0,0,0
1852.27,9.93,123.39,254.12,4.07,0,0,0
1409.68,1.1,109.38,297.26,3.55,0,0,0
1453.78,1.57,118.56,214.59,5.25,0,0,0
1484.28,1.74,127.07,266.86,4.5,0,0,0
1442.92,1.04,109.2,256.58,6.73,0,0,0
1508.32,3.34,141.06,236.71,2.64,0,0,0
1476.55,3.68,113.77,273.72,4.63,0,0,0
1752.65,7.37,92.34,286.28,5.09,0,0,0
1423.53,3.47,103.44,297.4,5.47,0,0,0
1926.31,6.78,96.83,282.97,5.58,0,0,0
1318.76,2.19,114.19,201.13,4.37,0,0,0
1577.45,1.6,151.82,247.7,6.39,0,0,0
1476.55,2.89,137.58,199.4,6.03,0,0,0
1457.44,2.43,125.7,227.3,5.42,0,0,0
1509.08,2.1,115.22,308.85,5.53,0,0,0
1567.18,2.57,117.37,201.5,5.08,0,0,0
1493.54,3.21,98.96,252.47,4.7,0,0,0
1497.44,2.18,118.87,252.08,4.12,0,0,0
1456.53,4.29,108.25,320.47,5.06,0,0,0
1442.92,3.06,92.22,178.09,4.99,0,0,0
1426.21,2.74,126.15,209.46,6.27,0,0,0
1408.69,2.56,134.9,236.92,5.14,0,0,0
1415.65,4.0,110.67,261.03,4.71,0,0,0
1382.47,2.76,116.28,253.1,3.74,0,0,0
1446.21,2.4,102.61,239.54,4.93,0,0,0
1365.77,1.78,119.53,203.02,3.61,0,0,0
1459.55,2.76,99.17,217.33,4.24,0,0,0
1457.35,3.87,135.93,242.93,5.45,0,0,0
1423.89,2.34,102.95,247.64,4.77,0,0,0
1603.84,2.69,129.45,257.46,5.38,0,0,0
1518.01,2.27,111.81,331.46,5.29,0,0,0
1387.77,2.97,115.51,265.65,3.52,0,0,0
1461.64,3.01,133.14,284.56,4.85,0,0,0
1419.6,2.08,103.38,289.17,5.8,0,0,0
1399.28,2.54,144.93,310.48,4.56,0,0,0
1383.0,2.58,120.93,187.14,5.24,0,0,0
1471.61,2.76,134.17,238.85,5.86,0,0,0
1415.93,3.33,115.94,258.58,4.64,0,0,0
1498.39,3.72,115.61,272.91,2.64,0,0,0
1499.69,1.35,109.0,258.73,5.3,0,0,0
1518.7,3.25,112.54,335.29,5.65,0,0,0
1407.38,1.75,143.9,196.08,6.08,0,0,0
1473.77,2.96,114.1,192.31,5.0,0,0,0
1481.62,2.75,117.04,269.47,6.51,0,0,0
1426.29,2.0,124.81,351.2,5.02,0,0,0
1411.41,3.73,150.34,218.24,5.05,0,0,0
1530.48,2.13,113.03,316.93,6.71,0,0,0
1461.37,3.29,115.55,272.16,3.96,0,0,0
1481.8,2.53,119.53,289.21,3.24,0,0,0
1408.9,1.19,121.97,228.98,5.53,0,0,0
1389.04,2.4,109.07,245.21,4.54,0,0,0
1421.53,3.04,111.33,255.97,4.72,0,0,0
1443.8,2.26,127.7,234.84,3.7,0,0,0
1396.79,1.76,140.28,263.33,4.79,0,0,0
1449.51,2.98,157.26,246.29,4.9,0,0,0
1365.57,2.29,102.76,219.98,5.62,0,0,0
1394.0,2.43,120.0,249.78,3.35,0,0,0
1938.82,4.58,84.65,296.37,3.41,0,0,1
1480.19,3.67,104.54,175.04,6.03,0,0,0
1430.41,3.76,119.63,234.29,6.27,0,0,0
1399.11,2.15,116.17,168.37,3.79,0,0,0
1398.63,1.93,104.91,216.28,6.28,0,0,0
1431.34,4.42,143.1,203.12,5.52,0,0,0
1482.23,2.71,101.71,234.49,5.5,0,0,0
1496.41,1.85,133.75,340.75,5.83,0,0,0
1425.17,2.71,102.03,248.42,5.23,0,0,0
1392.33,2.52,142.28,193.73,5.96,0,0,0
1463.39,3.45,115.31,251.17,5.45,0,0,0
1408.82,4.35,92.89,297.95,6.59,0,0,0
1424.09,2.47,116.61,233.58,3.88,0,0,0
1516.26,3.06,136.07,220.85,4.67,0,0,0
1491.36,2.14,83.37,191.7,4.68,0,0,0
1457.9,1.49,120.82,261.28,5.03,0,0,0
1386.4,2.55,140.45,335.1,3.8,0,0,0
1460.57,1.01,116.16,192.6,4.6,0,0,0
1503.13,4.53,138.22,339.15,4.62,0,0,0
1431.22,3.34,101.78,250.66,4.45,0,0,0
1517.56,2.76,106.91,238.0,6.22,0,0,0
1514.64,1.08,100.98,252.31,5.53,0,0,0
1533.19,2.58,139.21,259.82,5.74,0,0,0
1465.26,1.37,126.41,256.81,3.93,0,0,0
1479.37,3.12,100.75,253.26,3.89,0,0,0
1520.71,3.47,121.47,279.0,7.12,0,0,0
1472.37,2.54,125.53,204.9,4.4,0,0,0
1424.94,1.19,124.12,285.37,3.38,0,0,0
1427.57,1.27,119.16,242.67,5.39,0,0,0
1461.93,1.18,111.69,258.01,4.4,0,0,0
1385.47,1.86,125.67,250.71,4.07,0,0,0
1442.84,1.54,104.02,287.07,2.8,0,0,0
1504.83,2.01,110.65,261.66,4.24,0,0,0
1340.44,3.68,144.45,244.29,4.66,0,0,0
1526.72,2.0,124.86,314.68,5.2,0,0,0
1506.12,1.96,122.58,213.37,4.61,0,0,0
1427.01,2.59,115.95,263.74,4.31,0,0,0
1477.17,3.02,133.64,239.37,5.0,0,0,0
1450.16,3.39,89.54,287.61,5.01,0,0,0
1511.5,3.99,123.94,208.95,4.63,0,0,0
1499.13,1.94,119.98,283.43,3.93,0,0,0
1380.0,2.35,111.99,234.74,4.13,0,0,0
1479.36,0.9,106.26,279.51,6.18,0,0,0
1439.72,1.55,122.79,252.5,4.63,0,0,0
1454.14,2.28,129.79,212.09,5.25,0,0,0
1413.59,1.9,121.03,218.48,6.88,0,0,0
1537.41,1.83,123.57,294.81,5.1,0,0,0
1502.0,1.72,125.95,250.42,3.83,0,0,0
1413.01,3.18,149.47,260.29,4.82,0,0,0
1383.27,1.35,121.11,272.99,3.95,0,0,0
1430.72,3.69,95.0,220.82,5.23,0,0,0
1471.73,1.62,121.45,323.29,6.01,0,0,0
1462.01,3.73,96.5,205.41,5.88,0,0,0
1512.66,1.39,124.09,233.96,6.11,0,0,0
1946.6,4.65,103.32,225.41,5.79,0,0,0
1498.48,2.66,115.94,232.19,5.11,0,0,0
1466.34,2.47,130.87,294.25,5.75,0,0,0
1380.54,3.14,127.7,280.42,4.48,0,0,0
1440.22,1.73,141.49,261.43,4.29,0,0,0
1503.0,2.2,109.77,166.07,4.51,0,0,0
1447.42,2.47,118.06,243.12,5.28,0,0,0
1475.15,2.93,120.23,224.62,4.92,0,0,0
1434.06,2.86,128.19,216.6,6.16,0,0,0
1398.51,3.13,123.68,282.97,5.51,0,0,0
1443.83,3.52,109.07,310.52,4.42,0,0,0
1465.45,2.4,117.98,314.35,7.6,0,0,0
1417.22,3.68,117.84,233.98,4.03,0,0,0
1438.21,2.38,112.71,277.61,5.18,0,0,0
1403.03,2.6,120.85,203.6,5.12,0,0,0
1505.96,2.79,130.93,197.62,2.91,0,0,0
1522.64,3.09,128.76,244.99,2.71,0,0,0
1526.44,2.78,116.41,288.38,5.38,0,0,0
1445.95,1.31,112.64,216.5,6.17,0,0,0
1399.58,1.16,117.99,287.97,6.46,0,0,0
1758.68,8.74,127.07,284.45,4.38,0,0,0
1376.4,1.8,106.6,215.57,5.78,0,0,0
1381.31,2.88,128.49,294.82,3.87,0,0,0
1518.92,1.18,122.06,252.36,4.5,0,0,0
1455.79,2.43,127.36,228.39,4.18,0,0,0
1469.48,1.92,125.31,169.82,6.01,0,0,0
1338.98,2.89,121.46,265.24,5.89,0,0,0
1816.7,4.96,107.24,248.82,6.6,0,0,0
1494.35,2.93,105.21,224.79,4.83,0,0,0
1464.34,3.35,114.26,230.37,4.27,0,0,0
1442.64,2.86,131.78,170.4,5.55,0,0,0
1478.24,2.75,126.12,198.45,5.55,0,0,0
1531.79,3.27,107.52,201.33,3.2,0,0,0
1438.95,3.16,116.43,266.1,4.97,0,0,0
1453.47,1.01,121.18,223.54,4.56,0,0,0
1459.63,3.36,129.18,236.49,6.44,0,0,0
1569.61,3.73,104.88,237.02,4.55,0,0,0
1345.03,2.97,137.32,251.48,3.63,0,0,0
1484.16,1.4,110.21,244.8,4.0,0,0,0
1444.26,1.51,101.77,278.04,4.02,0,0,0
1478.34,0.71,114.77,264.23,4.5,0,0,0
1417.13,3.34,115.07,213.48,5.14,0,0,0
1447.55,3.54,108.23,296.61,6.41,0,0,0
1485.57,2.86,105.2,226.74,4.41,0,0,0
1605.65,3.13,131.67,250.0,5.6,0,0,0
1490.4,2.25,126.99,277.55,6.27,0,0,0
1407.6,2.92,120.08,301.72,4.96,0,0,0
1428.81,2.47,133.45,238.18,5.47,0,0,0
1427.33,2.71,117.78,256.05,4.0,0,0,0
1360.22,2.69,106.37,240.8,5.13,0,0,0
1433.5,3.04,137.21,184.22,5.87,0,0,0
1942.87,5.61,103.27,321.95,6.42,0,0,0
1386.29,1.52,129.57,222.06,5.13,0,0,0
1502.42,3.65,93.75,198.94,4.69,0,0,0
1474.39,3.36,124.98,216.87,3.19,0,0,0
1413.29,3.01,135.59,300.31,4.57,0,0,0
1442.92,2.56,91.16,243.37,3.3,0,0,0
1529.92,1.7,121.22,258.82,4.85,0,0,0
1486.68,2.87,94.14,271.4,6.59,0,0,0
1450.44,1.77,121.74,236.37,5.88,0,0,0
1438.12,3.33,138.74,312.89,5.98,0,0,0
1453.83,1.49,100.3,248.94,4.55,0,0,0
1424.41,2.5,113.24,278.97,4.56,0,0,0
1344.76,3.02,147.14,237.87,2.1,0,0,0
1552.11,2.83,116.55,210.06,4.05,0,0,0
1457.77,3.27,114.13,207.67,5.93,0,0,0
1921.0,5.55,109.15,256.29,4.5,0,0,0
1447.1,2.98,99.1,178.04,3.76,0,0,0
1413.24,2.24,105.79,266.01,6.37,0,0,0
1440.7,2.62,138.06,207.21,6.88,0,0,0
1370.03,1.01,97.71,158.22,4.59,0,0,0
1563.85,3.34,126.28,260.88,5.28,0,0,0
1388.27,1.7,107.87,267.74,5.32,0,0,0
1827.55,8.71,131.75,252.83,5.72,0,0,0
1427.99,3.58,125.45,333.75,4.92,0,0,0
1514.4,4.27,103.54,199.24,5.58,0,0,0
1450.73,3.12,130.58,210.96,5.85,0,0,0
1388.19,2.95,85.19,304.89,6.07,0,0,0
1976.95,10.11,75.67,188.81,4.05,0,0,1
1486.55,2.11,107.3,223.16,3.36,0,0,0
1476.92,2.5,137.71,308.85,5.19,0,0,0
1485.79,3.19,135.85,223.14,5.08,0,0,0
1569.72,2.33,126.66,220.27,5.71,0,0,0
1559.25,0.99,136.15,255.78,5.3,0,0,0
1415.66,3.49,113.86,180.75,5.16,0,0,0
1531.19,3.07,119.34,227.54,5.48,0,0,0
1469.16,1.58,124.51,268.28,4.46,0,0,0
1474.95,1.57,125.23,301.8,4.19,0,0,0
1365.39,2.76,134.9,232.36,5.78,0,0,0
1441.48,5.38,131.53,282.91,5.68,0,0,0
1409.36,2.55,115.75,225.7,3.44,0,0,0
1491.4,2.05,140.51,313.5,3.35,0,0,0
1503.55,1.05,142.92,214.08,7.7,0,0,0
1346.28,2.79,117.77,222.21,4.34,0,0,0
1448.9,3.04,130.82,248.38,2.27,0,0,0
1506.09,2.22,114.61,243.54,3.85,0,0,0
1440.67,2.37,132.64,225.71,6.94,0,0,0
1486.45,2.26,114.69,233.87,4.03,0,0,0
1467.56,1.7,141.16,268.24,5.56,0,0,0
1467.08,1.73,130.34,256.84,4.73,0,0,0
1436.43,0.3,120.4,245.08,6.28,0,0,0
1389.17,1.64,115.21,259.33,5.12,0,0,0
1393.92,2.81,106.97,250.13,6.75,0,0,0
1485.47,1.75,86.74,257.5,6.1,0,0,0
1450.97,2.84,144.58,136.66,4.61,0,0,0
1885.93,3.56,112.05,180.22,3.93,0,0,0
1428.81,2.8,103.34,258.95,4.26,0,0,0
1434.74,2.01,117.38,218.55,5.35,0,0,0
1963.39,6.25,114.88,287.41,2.56,0,0,1
1433.24,3.55,114.19,344.25,4.37,0,0,0
1382.95,0.63,143.49,256.93,4.51,0,0,0
1487.18,2.94,114.91,198.05,5.51,0,0,0
1439.76,3.13,111.79,219.96,5.66,0,0,0
1451.57,2.24,119.0,242.05,5.99,0,0,0
1530.38,1.37,127.68,242.78,6.63,0,0,0
1448.97,2.56,123.61,281.08,5.32,0,0,0
1464.46,2.13,127.35,187.39,5.87,0,0,0
1391.05,3.33,128.55,251.23,4.17,0,0,0
1880.63,10.11,98.29,190.79,4.15,0,0,1
1480.48,2.5,150.96,248.56,5.71,0,0,0
1372.23,1.64,134.87,278.64,3.52,0,0,0
1460.04,2.4,130.02,299.93,7.13,0,0,0
1455.04,2.62,132.81,221.54,2.61,0,0,0
1452.06,2.39,136.22,258.68,3.79,0,0,0
1501.86,2.31,133.65,227.75,5.34,0,0,0
1466.72,2.01,124.92,256.47,4.85,0,0,0
1523.9,1.49,125.17,261.64,4.69,0,0,0
1400.32,2.31,123.48,208.67,4.57,0,0,0
1456.8,2.61,107.43,207.83,5.9,0,0,0
1454.22,2.56,113.41,219.07,4.43,0,0,0
1396.54,2.46,148.99,299.22,6.97,0,0,0
1497.81,0.97,116.09,258.4,6.06,0,0,0
1566.23,1.86,128.3,280.16,4.23,0,0,0
1449.15,3.45,92.34,243.99,5.73,0,0,0
1475.25,3.06,111.69,289.85,6.78,0,0,0
1454.23,2.37,115.68,293.87,4.42,0,0,0
1414.32,2.56,130.77,270.08,4.73,0,0,0
1358.96,1.61,115.05,307.85,5.02,0,0,0
1414.71,1.64,134.3,237.22,5.06,0,0,0
1380.4,1.94,120.26,233.28,4.48,0,0,0
1535.21,2.25,133.0,281.01,4.19,0,0,0
1444.24,2.07,110.7,310.11,4.63,0,0,0
1432.7,2.61,132.03,219.2,3.95,0,0,0
1494.46,2.54,116.84,238.24,5.89,0,0,0
1393.91,2.67,130.96,247.23,4.87,0,0,0
1453.4,4.55,106.58,228.59,5.56,0,0,0
1501.44,2.73,143.37,242.84,4.48,0,0,0
1475.08,2.21,84.17,229.89,4.5,0,0,0
1911.21,6.89,96.84,308.39,5.87,0,0,0
1453.91,2.5,128.8,259.25,4.67,0,0,0
1470.01,2.12,120.86,244.88,3.86,0,0,0
1460.08,1.88,119.24,226.89,4.94,0,0,0
1398.5,2.43,114.66,236.16,5.8,0,0,0
1452.3,3.18,106.26,215.23,4.79,0,0,0
1396.32,2.43,130.64,272.23,6.07,0,0,0
1454.05,2.64,120.16,272.12,6.26,0,0,0
1425.97,3.29,132.01,278.95,6.29,0,0,0
1576.97,3.15,96.52,163.59,5.22,0,0,0
1448.01,3.86,131.24,275.99,6.73,0,0,0
1379.79,1.28,103.58,241.18,4.99,0,0,0
